_lab_item,_lab_fragment,NaO,MgO,AlO,SiO,KO,CaO,FeO
s127,f3,0.494207406,0.265935894,0.003438225,0.880469492,0.004645761,0.414907365,0.111280638
s127,f3,0.494059166,0.272968193,0.004644368,0.876866957,0.003437193,0.419958241,0.104548939
s127,f3,0.491251039,0.263737761,0.00343685,0.879765398,0.00343685,0.421346392,0.104538485
s127,f4,0.492086876,0.266841615,0.003498224,0.90728378,0.004726832,0.446864438,0.124021542
s127,f4,0.516386378,0.266148728,0.004723997,0.907556006,0.003496125,0.442462307,0.100821868
s127,f4,0.495940162,0.267509553,0.003499973,0.91101128,0.003499973,0.439331951,0.13109933
s128,f1,0.500623979,0.271769771,0.0034603,0.885502499,0.00467559,0.420168272,0.124108388
s128,f1,0.499373983,0.277287612,0.004683545,0.888784927,0.003466187,0.420588651,0.122885777
s128,f1,0.500774189,0.269658213,0.003459608,0.886831749,0.003459608,0.420672777,0.099768777
s128,f2,0.502128106,0.268420634,0.003423814,0.866060943,0.004626753,0.404380101,0.115498239
s128,f2,0.496337073,0.269065617,0.004629067,0.868923665,0.003425869,0.407587355,0.118552426
s128,f2,0.499773642,0.270982781,0.003424499,0.86710084,0.003424499,0.403854748,0.10757145
s128,f3,0.500924444,0.270008997,0.003504526,0.911922747,0.004735348,0.439903454,0.110085273
s128,f3,0.500874354,0.276015018,0.004748626,0.914571161,0.003514352,0.440299545,0.130276
s128,f3,0.502831578,0.268877337,0.003517869,0.917869551,0.003517869,0.445481304,0.115486689
s128,f4,0.498675348,0.270766081,0.0046069,0.857786539,0.0046069,0.399077358,0.113483253
s128,f4,0.49777854,0.270035999,0.003406397,0.856843492,0.003406397,0.396650396,0.116402647
s128,f4,0.497728764,0.271851315,0.003410488,0.859503828,0.003410488,0.396848771,0.111972721
s129,f1,0.500824269,0.272041677,0.004752426,0.916768768,0.004752426,0.446819754,0.12019979
s129,f1,0.502128106,0.274501103,0.003535148,0.925519572,0.003535148,0.451852265,0.122334033
s129,f1,0.496337073,0.272613565,0.003517869,0.917318994,0.003517869,0.448565754,0.130406341
s129,f2,0.498475918,0.267696876,0.004640654,0.872929921,0.004640654,0.410655753,0.107873072
s129,f2,0.496734302,0.267616579,0.003433415,0.871708674,0.003433415,0.410245302,0.117337603
s129,f2,0.49728101,0.269227105,0.003421419,0.864762825,0.003421419,0.406163293,0.115417418
s129,f3,0.498176922,0.27030617,0.004659254,0.879765398,0.004659254,0.415488642,0.117831458
s129,f3,0.499573772,0.270441357,0.003443386,0.879061867,0.003443386,0.412342898,0.097412572
s129,f3,0.496287442,0.267589818,0.0034396,0.877744263,0.0034396,0.414202622,0.104622149
s129,f4,0.500924444,0.272531793,0.004706551,0.898076522,0.004706551,0.43071873,0.130471561
s129,f4,0.497927896,0.270793159,0.003473821,0.894223084,0.003473821,0.427885347,0.114052091
s129,f4,0.497579468,0.273022792,0.003476254,0.89538633,0.003476254,0.431883242,0.109186265
s130,f1,0.493614713,0.261898043,0.004620742,0.866927437,0.004620742,0.408893724,0.105726469
s130,f1,0.494850293,0.267509553,0.069606314,0.891098774,0.003465494,0.427714227,0.098028208
s130,f1,0.493269303,0.267643342,0.003480776,0.901676023,0.003480776,0.43071873,0.102253526
s130,f2,0.49346665,0.265006745,0.077258372,0.941952905,0.004801629,0.461395355,0.003553579
s130,f2,0.494108574,0.26834012,0.003524559,0.924871935,0.003524559,0.451626395,0.003524559
s130,f2,0.490465666,0.270171051,0.078269287,0.95791139,0.003600077,0.495345391,0.129121688
s130,f3,0.492332981,0.268071914,0.003479384,0.900864879,0.004701846,0.434525782,0.094439109
s130,f3,0.496883344,0.263764136,0.073123901,0.905199425,0.00349298,0.435091032,0.102622302
s130,f3,0.491054578,0.264133664,0.083450637,0.902036765,0.00348391,0.436747524,0.096578416
s130,f4,0.489779495,0.261898043,0.004765752,0.923485667,0.004765752,0.465706347,0.10905532
s130,f4,0.485488344,0.260696079,0.003424157,0.87179585,0.003424157,0.422612329,0.003424157
s130,f4,0.48841003,0.260826459,0.003468268,0.89601332,0.003468268,0.437009651,0.003468268
s131,f1,0.495543569,0.268877337,0.065808913,0.870924489,0.004634625,0.41156019,0.102560747
s131,f1,0.499423922,0.270630732,0.003439256,0.875552643,0.003439256,0.412136778,0.097295747
s131,f1,0.499723667,0.269388689,0.003436506,0.873191839,0.003436506,0.412095566,0.106256425
s131,f2,0.499373983,0.265989086,0.004647155,0.875114976,0.004647155,0.414699963,0.101033817
s131,f2,0.498127107,0.269173265,0.003439944,0.875290017,0.003439944,0.416570318,0.099201713
s131,f2,0.494207406,0.268769807,0.003447865,0.879589463,0.003447865,0.426945034,0.093583612
s131,f3,0.50017362,0.26825963,0.004641582,0.87153435,0.004641582,0.415073361,0.10447578
s131,f3,0.498077297,0.26834012,0.003436162,0.873803288,0.003436162,0.409999229,0.118920509
s131,f3,0.499523817,0.270441357,0.00343685,0.873279163,0.00343685,0.415613308,0.093275295
s131,f4,0.497430217,0.263447809,0.003399592,0.851803,0.00459356,0.402685266,0.10510452
s131,f4,0.49544447,0.266574906,0.003338279,0.817667095,0.003338279,0.373551276,0.096269859
s131,f4,0.491840894,0.261035204,0.063532735,0.802197855,0.003311017,0.362728739,0.100711025
s132,f1,0.496535648,0.265909302,0.004532417,0.827620966,0.004532417,0.373812853,0.106981431
s132,f1,0.498176922,0.264900764,0.00335367,0.827041834,0.00335367,0.37625055,0.103695143
s132,f1,0.499673697,0.267215455,0.003352329,0.825059314,0.003352329,0.373887623,0.100238794
s132,f2,0.500123606,0.275380913,0.004642975,0.872929921,0.004642975,0.407913556,0.1062458
s132,f2,0.499074448,0.270739006,0.003415266,0.861396818,0.003415266,0.401278331,0.11053755
s132,f2,0.501074744,0.271036983,0.003438225,0.875640203,0.003438225,0.409343755,0.102807189
s132,f3,0.501425619,0.269280956,0.003422103,0.865801164,0.004623978,0.402081691,0.110758846
s132,f3,0.50042377,0.269604287,0.004621204,0.864244123,0.003419708,0.400036294,0.11537126
s132,f3,0.498824973,0.267349096,0.003410488,0.860707976,0.003410488,0.396848771,0.10713131
s132,f4,0.495394928,0.266921679,0.004618432,0.864244123,0.004618432,0.403410752,0.115302058
s132,f4,0.495840984,0.268662321,0.003433758,0.872493565,0.003433758,0.414368336,0.1078515
s132,f4,0.495394928,0.268528023,0.003432042,0.872755353,0.003432042,0.411272199,0.102632565
s133,f1,0.498575623,0.270117022,0.004682608,0.888607187,0.004682608,0.422527815,0.143617753
s133,f1,0.502128106,0.267589818,0.003459608,0.885236888,0.003459608,0.420967351,0.122652515
s133,f1,0.501525914,0.268447477,0.003484259,0.897986719,0.003484259,0.430288227,0.130510708
s133,f2,0.500824269,0.268796686,0.00462444,0.863898495,0.00462444,0.404784683,0.112354076
s133,f2,0.495593126,0.264794825,0.003403673,0.856843492,0.003403673,0.39935681,0.113301825
s133,f2,0.500023591,0.270739006,0.003427926,0.867794798,0.003427926,0.408117564,0.114109131
s133,f3,0.499573772,0.266468298,0.004619356,0.862948729,0.004619356,0.404056726,0.118303727
s133,f3,0.498575623,0.26971215,0.003414924,0.860880135,0.003414924,0.400356451,0.119636177
s133,f3,0.499024543,0.268447477,0.003417999,0.863639364,0.003417999,0.399516585,0.121177363
s133,f4,0.496287442,0.261636276,0.004672318,0.885591053,0.004672318,0.423585456,0.138484067
s133,f4,0.499074448,0.270035999,0.003451315,0.881791187,0.003451315,0.41528095,0.127926423
s133,f4,0.49728101,0.271824131,0.003480776,0.897358349,0.003480776,0.43015916,0.126261516
s134,f1,0.50177674,0.266201963,0.082918258,0.888074183,0.004677928,0.421220007,0.003461684
s134,f1,0.498226742,0.261610113,0.082645079,0.883114867,0.00345028,0.420672777,0.00466205
s134,f1,0.501626229,0.265802959,0.069293789,0.88302656,0.003449935,0.418323593,0.003449935
s134,f2,0.501275214,0.263790514,0.084348353,0.869184381,0.004626753,0.401117852,0.003423814
s134,f2,0.501375479,0.261244116,0.086267702,0.860535852,0.003410829,0.399556539,0.004608744
s134,f2,0.50042377,0.256943259,0.074281006,0.863898495,0.003416632,0.403854748,0.003416632
s134,f3,0.501074744,0.264927255,0.077707772,0.884528981,0.004664848,0.416278821,0.003452005
s134,f3,0.501525914,0.264239339,0.080363113,0.886565739,0.003456841,0.418616522,0.004671383
s134,f3,0.502328998,0.264715398,0.069425572,0.885945361,0.003456496,0.41941265,0.003456496
s134,f4,0.501375479,0.260097167,0.08588037,0.852484715,0.00458851,0.393293156,0.003395854
s134,f4,0.501375479,0.260097167,0.08588037,0.852484715,0.003395854,0.393293156,0.00458851
s134,f4,0.500073596,0.260097167,0.096067904,0.853764401,0.003396194,0.388757315,0.003396194
s135,f1,0.514530729,0.249873622,0.15025822,0.844171167,0.004576595,0.371688181,0.003387036
s135,f1,0.516696302,0.256096744,0.153815723,0.860363762,0.003419708,0.383007771,0.004621204
s135,f1,0.513862273,0.255661749,0.148703632,0.880293416,0.003450625,0.395937068,0.003450625
s135,f2,0.517989659,0.255406215,0.155035679,0.877832042,0.004657856,0.392742931,0.003447176
s135,f2,0.516076639,0.255099912,0.152651154,0.885856771,0.003465494,0.4077912,0.004682608
s135,f2,0.514891026,0.255815192,0.152651154,0.90158586,0.003490536,0.41586275,0.003490536
s135,f3,0.507783552,0.247263675,0.150138061,0.802117639,0.004480144,0.347218852,0.003315655
s135,f3,0.508647519,0.252334422,0.156907315,0.8113141,0.003334608,0.352889607,0.004506205
s135,f3,0.51048195,0.248155429,0.147636811,0.80775216,0.003327946,0.350498098,0.003327946
s135,f4,0.515767086,0.252864881,0.151813877,0.849591188,0.004591723,0.372283358,0.003398232
s135,f4,0.512169323,0.249773693,0.153631254,0.84738512,0.003392799,0.374898484,0.004584382
s135,f4,0.518196896,0.254743022,0.148778003,0.851377205,0.003401632,0.373925014,0.003401632
s136,f1,0.496237816,0.262501102,0.004594938,0.856500823,0.004594938,0.392625126,0.121955385
s136,f1,0.498475918,0.268447477,0.003437537,0.875202492,0.003437537,0.41188957,0.114417642
s136,f1,0.49603936,0.262238732,0.003444419,0.881703013,0.003444419,0.413044477,0.113086756
s136,f2,0.498725218,0.266761574,0.00465134,0.878622446,0.00465134,0.410409433,0.117631314
s136,f2,0.496386709,0.268045108,0.003445453,0.88038145,0.003445453,0.414907365,0.113120687
s136,f2,0.496337073,0.266574906,0.003413217,0.863035028,0.003413217,0.399876312,0.110482295
s136,f3,0.495147293,0.266175344,0.004605519,0.860535852,0.004605519,0.396293572,0.119409084
s136,f3,0.493713445,0.26400163,0.003400271,0.857529241,0.003400271,0.396214321,0.103415544
s136,f3,0.495791403,0.263605925,0.003408101,0.861827624,0.003408101,0.395620445,0.113437869
s136,f4,0.49435569,0.259032951,0.004579342,0.85061131,0.004579342,0.392507356,0.112804393
s136,f4,0.49435569,0.259032951,0.00338873,0.85061131,0.00338873,0.392507356,0.112804393
s136,f4,0.494059166,0.264900764,0.064958934,0.847808919,0.003385682,0.388174616,0.107980999
s137,f1,0.492480703,0.273569384,0.132403659,0.879325625,0.003463762,0.434525782,0.150393513
s137,f1,0.491201917,0.270441357,0.123959547,0.875902934,0.066317597,0.432185666,0.148956643
s137,f1,0.491939272,0.271091195,0.122836632,0.88038145,0.003464801,0.434656159,0.163017129
s137,f2,0.492874846,0.269928006,0.125858125,0.881614847,0.003469655,0.440211494,0.159199046
s137,f2,0.488654296,0.269550371,0.130119763,0.866147553,0.059154655,0.42715856,0.14480026
s137,f2,0.492086876,0.268447477,0.127046769,0.878622446,0.003464108,0.437315665,0.155812799
s137,f3,0.492086876,0.268447477,0.127046769,0.878622446,0.004680736,0.437315665,0.155812799
s137,f3,0.491545878,0.269092525,0.121577908,0.818730753,0.003351658,0.382471935,0.137752043
s137,f3,0.491349299,0.264715398,0.120211811,0.81832149,0.003351658,0.384889115,0.133054029
s137,f4,0.493318633,0.271688253,0.118386569,0.854789533,0.004622128,0.41765481,0.152819163
s137,f4,0.490612828,0.269955,0.123984341,0.854704059,0.003417999,0.417905479,0.153738834
s137,f4,0.493664077,0.271335287,0.123033328,0.840633084,0.003391781,0.398519041,0.146182418
s138,f1,0.495048273,0.2580763,0.115532893,0.86458989,0.004627678,0.40922097,0.162122996
s138,f1,0.494454571,0.259188418,0.117068037,0.867534499,0.003425527,0.407831981,0.140788009
s138,f1,0.495494017,0.252789033,0.104214917,0.866407437,0.003426555,0.412631639,0.156187199
s138,f2,0.486508941,0.254361194,0.108099844,0.852911064,0.058308931,0.389535607,0.111280638
s138,f2,0.490171475,0.261087416,0.127441225,0.858902386,0.068337269,0.388873959,0.094316418
s138,f2,0.485585451,0.255815192,0.111213889,0.851973377,0.078748189,0.388096989,0.093911728
s138,f3,0.496088967,0.257148896,0.109066226,0.861052328,0.065611782,0.411189952,0.118339224
s138,f3,0.502781297,0.255406215,0.111503422,0.845269304,0.003396533,0.396095474,0.13360067
s138,f3,0.503536035,0.258567111,0.109208105,0.860363762,0.062424341,0.406813675,0.13593207
s138,f4,0.50197749,0.259266186,0.113132,0.845015761,0.058466578,0.400516626,0.127313848
s138,f4,0.502881864,0.258179552,0.118079164,0.854875017,0.003412193,0.400917343,0.127811341
s138,f4,0.500473815,0.254183203,0.117466746,0.844508903,0.061877417,0.396135086,0.128451998
s139,f1,0.494157988,0.264583073,0.155066689,0.872842632,0.120778136,0.409589435,0.139303538
s139,f1,0.493121345,0.268018305,0.150664465,0.872057428,0.119230105,0.407505846,0.14393406
s139,f1,0.491300167,0.263658651,0.152407107,0.865628021,0.120356152,0.409016411,0.143531608
s139,f2,0.494059166,0.263553209,0.149898032,0.861827624,0.120067643,0.400596737,0.14433764
s139,f2,0.493664077,0.264847789,0.152087388,0.847554614,0.114841771,0.391566468,0.148897073
s139,f2,0.494998771,0.262553607,0.149643422,0.858215539,0.11692764,0.398080911,0.142944334
s139,f3,0.493269303,0.239548351,0.174610063,0.876516281,0.119385205,0.416278821,0.123724248
s139,f3,0.493713445,0.249648837,0.179945725,0.893507992,0.115972753,0.431408432,0.120572988
s139,f3,0.498575623,0.24723895,0.176718007,0.895654986,0.114623779,0.43348417,0.13345379
s139,f4,0.495345391,0.261714778,0.139875855,0.8488269,0.114818805,0.389613522,0.150981193
s139,f4,0.49262847,0.260279298,0.147828864,0.85018611,0.116367732,0.391018659,0.146738968
s139,f4,0.494800811,0.263790514,0.144756827,0.851206946,0.113528656,0.395027459,0.149165329
s140,f1,0.509462006,0.138110664,0.110626015,0.864503435,0.004618432,0.430417333,0.003417999
s140,f1,0.506009417,0.141592792,0.110592832,0.863466653,0.003416632,0.428056535,0.004617047
s140,f1,0.506009417,0.143058735,0.109208105,0.869966999,0.003424157,0.429299701,0.003424157
s140,f2,0.506870364,0.137147265,0.110825321,0.86744775,0.004627215,0.433917871,0.003424157
s140,f2,0.50930919,0.142516143,0.102838035,0.87537755,0.003438912,0.44012346,0.004647155
s140,f2,0.509258262,0.138886254,0.120428387,0.874765,0.003437537,0.438059734,0.003437537
s140,f3,0.487629199,0.130929011,0.111972721,0.895117755,0.004674655,0.452621067,0.003459608
s140,f3,0.487873075,0.135877708,0.10329152,0.891277012,0.003454422,0.455572686,0.004667648
s140,f3,0.48719053,0.130798148,0.101540251,0.892347186,0.003456496,0.45662171,0.003456496
s140,f4,0.512169323,0.138844594,0.10007854,0.858387199,0.004603677,0.420168272,0.003406738
s140,f4,0.510022723,0.136408666,0.114394761,0.875027469,0.003436506,0.435744159,0.004643439
s140,f4,0.506161242,0.138041626,0.105631358,0.865281839,0.00341629,0.430503425,0.00341629
s141,f1,0.509411062,0.174208922,0.110736696,0.840717151,0.004557869,0.399836326,0.003372841
s141,f1,0.511299375,0.183415722,0.113313156,0.855217035,0.003404014,0.415904339,0.004599995
s141,f1,0.510992687,0.178101797,0.115198333,0.861741446,0.003414924,0.420042241,0.003414924
s141,f2,0.488312358,0.175959751,0.109744538,0.878622446,0.00464948,0.449913472,0.003440976
s141,f2,0.481957183,0.178976637,0.120802294,0.879149778,0.00344821,0.466498721,0.00465972
s141,f2,0.488458874,0.176276763,0.101266462,0.880997932,0.003447176,0.456667374,0.003447176
s141,f3,0.510379864,0.171821351,0.094571416,0.821765668,0.004517484,0.38840759,0.00334329
s141,f3,0.511452787,0.182136295,0.101916646,0.824976812,0.003350653,0.39043257,0.004527434
s141,f3,0.51381089,0.179801826,0.110548604,0.834101651,0.057931152,0.396253944,0.003367448
s141,f4,0.514427833,0.18124601,0.103913132,0.895028247,0.004695738,0.443126499,0.003475211
s141,f4,0.516489665,0.180847707,0.094571416,0.899244781,0.003484607,0.450814199,0.004708434
s141,f4,0.513040751,0.179317016,0.101998212,0.893954858,0.003472085,0.447579994,0.003472085
s142,f1,0.499773642,0.251956204,0.140872507,0.839540971,0.004556047,0.373850236,0.003371829
s142,f1,0.497082137,0.250774788,0.147386042,0.839792871,0.003370143,0.37142809,0.004553769
s142,f1,0.500273665,0.253523185,0.149868056,0.84400235,0.003378241,0.370723047,0.003378241
s142,f2,0.511862113,0.260045152,0.151389393,0.872144638,0.004643903,0.395897476,0.00343685
s142,f2,0.509105508,0.256250448,0.147769744,0.868923665,0.003428954,0.391919037,0.004633235
s142,f2,0.50930919,0.255099912,0.144785781,0.844846775,0.003385343,0.372134474,0.003385343
s142,f3,0.498326397,0.252183067,0.150123048,0.833684705,0.004541036,0.364255403,0.003360384
s142,f3,0.496188194,0.25273848,0.150138061,0.833517984,0.00336072,0.369464729,0.004541491
s142,f3,0.499274118,0.250649432,0.147003336,0.833934848,0.003361056,0.367217854,0.003361056
s142,f4,0.508851018,0.263395124,0.148807761,0.88117415,0.004665781,0.404177961,0.003452696
s142,f4,0.50763124,0.258592969,0.145191749,0.892436425,0.003475211,0.419077254,0.004695738
s142,f4,0.506667657,0.258955253,0.156923006,0.888607187,0.003465494,0.411395599,0.003465494
s143,f1,0.526554731,0.272749906,0.200307819,0.889674156,0.056190926,0.40292695,0.003492282
s143,f1,0.529723557,0.273241298,0.199109571,0.891811938,0.060192953,0.406772995,0.004727778
s143,f1,0.528665168,0.273132023,0.200588446,0.890653336,0.070249647,0.401961084,0.003497524
s143,f2,0.534566041,0.278984236,0.120259905,0.908554867,0.060543086,0.415031856,0.003519276
s143,f2,0.531740335,0.277204438,0.118623579,0.909191078,0.056574326,0.413788626,0.004751476
s143,f2,0.529776532,0.27723216,0.116624023,0.903119859,0.003503475,0.40918005,0.003503475
s143,f3,0.512322997,0.304982769,0.08363443,0.894312511,0.090527645,0.413292378,0.003491932
s143,f3,0.509462006,0.304038786,0.0729778,0.89484926,0.083500722,0.412054359,0.004710788
s143,f3,0.512835576,0.30300681,0.083718106,0.896820095,0.092772966,0.413705877,0.003495077
s144,f1,0.527397893,0.261610113,0.004720691,0.879589463,0.003493329,0.455709379,0.003493329
s144,f1,0.530677918,0.263131861,0.003499273,0.879765398,0.052011002,0.457261428,0.004728251
s144,f1,0.531315113,0.263922442,0.003502074,0.88267342,0.003502074,0.45657605,0.003502074
s144,f2,0.531580837,0.268716059,0.004760036,0.892704196,0.003522445,0.466172286,0.003522445
s144,f2,0.53280488,0.261871854,0.003519276,0.892347186,0.004755279,0.463059372,0.004755279
s144,f2,0.531580837,0.26545764,0.003515407,0.889941098,0.003515407,0.464172049,0.003515407
s144,f3,0.531208861,0.262501102,0.004776726,0.90041456,0.060816144,0.471517058,0.003535148
s144,f3,0.535475576,0.265749804,0.003541163,0.90158586,0.060919619,0.469963616,0.004785331
s144,f3,0.533071349,0.266441652,0.003535856,0.898975048,0.056886342,0.470010615,0.003535856
